filename,Conference,Year,Number of Figures,Paper Title,Paper DOI,Author,paper_url,Paper type,Keywords Author,thumb_url,url
2008 Chan 10.1109/TVCG.2008.159 4.png,Vis,2008,7,Relation-Aware Volume Exploration Pipeline,10.1109/TVCG.2008.159,Ming-Yuen Chan;Huamin Qu;Ka-Kei Chung;Wai-Ho Mak;Yingcai Wu,http://dx.doi.org/10.1109/TVCG.2008.159,J,"Exploratory Visualization, Relation-Based Visualization, Visualization Pipeline",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2008%20Chan%2010.1109:TVCG.2008.159%204.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2008%20Chan%2010.1109:TVCG.2008.159%204.png
2008 Chan 10.1109/TVCG.2008.159 5.png,Vis,2008,7,Relation-Aware Volume Exploration Pipeline,10.1109/TVCG.2008.159,Ming-Yuen Chan;Huamin Qu;Ka-Kei Chung;Wai-Ho Mak;Yingcai Wu,http://dx.doi.org/10.1109/TVCG.2008.159,J,"Exploratory Visualization, Relation-Based Visualization, Visualization Pipeline",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2008%20Chan%2010.1109:TVCG.2008.159%205.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2008%20Chan%2010.1109:TVCG.2008.159%205.png
2008 Chan 10.1109/TVCG.2008.159 6.png,Vis,2008,7,Relation-Aware Volume Exploration Pipeline,10.1109/TVCG.2008.159,Ming-Yuen Chan;Huamin Qu;Ka-Kei Chung;Wai-Ho Mak;Yingcai Wu,http://dx.doi.org/10.1109/TVCG.2008.159,J,"Exploratory Visualization, Relation-Based Visualization, Visualization Pipeline",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2008%20Chan%2010.1109:TVCG.2008.159%206.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2008%20Chan%2010.1109:TVCG.2008.159%206.png
2008 Chan 10.1109/TVCG.2008.159 7.png,Vis,2008,7,Relation-Aware Volume Exploration Pipeline,10.1109/TVCG.2008.159,Ming-Yuen Chan;Huamin Qu;Ka-Kei Chung;Wai-Ho Mak;Yingcai Wu,http://dx.doi.org/10.1109/TVCG.2008.159,J,"Exploratory Visualization, Relation-Based Visualization, Visualization Pipeline",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2008%20Chan%2010.1109:TVCG.2008.159%207.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2008%20Chan%2010.1109:TVCG.2008.159%207.png
2008 Chandak 10.1109/TVCG.2008.111 1.png,Vis,2008,10,AD-Frustum: Adaptive Frustum Tracing for Interactive Sound Propagation,10.1109/TVCG.2008.111,Anish Chandak;Christian Lauterbach;Micah T. Taylor;Zhimin Ren;Dinesh Manocha,http://dx.doi.org/10.1109/TVCG.2008.111,J,"Sound propagation, interactive system, auralization",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2008%20Chandak%2010.1109:TVCG.2008.111%201.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2008%20Chandak%2010.1109:TVCG.2008.111%201.png
2008 Chandak 10.1109/TVCG.2008.111 10.png,Vis,2008,10,AD-Frustum: Adaptive Frustum Tracing for Interactive Sound Propagation,10.1109/TVCG.2008.111,Anish Chandak;Christian Lauterbach;Micah T. Taylor;Zhimin Ren;Dinesh Manocha,http://dx.doi.org/10.1109/TVCG.2008.111,J,"Sound propagation, interactive system, auralization",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2008%20Chandak%2010.1109:TVCG.2008.111%2010.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2008%20Chandak%2010.1109:TVCG.2008.111%2010.png
2008 Chandak 10.1109/TVCG.2008.111 2.png,Vis,2008,10,AD-Frustum: Adaptive Frustum Tracing for Interactive Sound Propagation,10.1109/TVCG.2008.111,Anish Chandak;Christian Lauterbach;Micah T. Taylor;Zhimin Ren;Dinesh Manocha,http://dx.doi.org/10.1109/TVCG.2008.111,J,"Sound propagation, interactive system, auralization",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2008%20Chandak%2010.1109:TVCG.2008.111%202.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2008%20Chandak%2010.1109:TVCG.2008.111%202.png
2008 Chandak 10.1109/TVCG.2008.111 3.png,Vis,2008,10,AD-Frustum: Adaptive Frustum Tracing for Interactive Sound Propagation,10.1109/TVCG.2008.111,Anish Chandak;Christian Lauterbach;Micah T. Taylor;Zhimin Ren;Dinesh Manocha,http://dx.doi.org/10.1109/TVCG.2008.111,J,"Sound propagation, interactive system, auralization",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2008%20Chandak%2010.1109:TVCG.2008.111%203.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2008%20Chandak%2010.1109:TVCG.2008.111%203.png
2008 Chandak 10.1109/TVCG.2008.111 4.png,Vis,2008,10,AD-Frustum: Adaptive Frustum Tracing for Interactive Sound Propagation,10.1109/TVCG.2008.111,Anish Chandak;Christian Lauterbach;Micah T. Taylor;Zhimin Ren;Dinesh Manocha,http://dx.doi.org/10.1109/TVCG.2008.111,J,"Sound propagation, interactive system, auralization",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2008%20Chandak%2010.1109:TVCG.2008.111%204.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2008%20Chandak%2010.1109:TVCG.2008.111%204.png
2008 Chandak 10.1109/TVCG.2008.111 5.png,Vis,2008,10,AD-Frustum: Adaptive Frustum Tracing for Interactive Sound Propagation,10.1109/TVCG.2008.111,Anish Chandak;Christian Lauterbach;Micah T. Taylor;Zhimin Ren;Dinesh Manocha,http://dx.doi.org/10.1109/TVCG.2008.111,J,"Sound propagation, interactive system, auralization",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2008%20Chandak%2010.1109:TVCG.2008.111%205.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2008%20Chandak%2010.1109:TVCG.2008.111%205.png
2008 Chandak 10.1109/TVCG.2008.111 6.png,Vis,2008,10,AD-Frustum: Adaptive Frustum Tracing for Interactive Sound Propagation,10.1109/TVCG.2008.111,Anish Chandak;Christian Lauterbach;Micah T. Taylor;Zhimin Ren;Dinesh Manocha,http://dx.doi.org/10.1109/TVCG.2008.111,J,"Sound propagation, interactive system, auralization",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2008%20Chandak%2010.1109:TVCG.2008.111%206.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2008%20Chandak%2010.1109:TVCG.2008.111%206.png
2008 Chandak 10.1109/TVCG.2008.111 7.png,Vis,2008,10,AD-Frustum: Adaptive Frustum Tracing for Interactive Sound Propagation,10.1109/TVCG.2008.111,Anish Chandak;Christian Lauterbach;Micah T. Taylor;Zhimin Ren;Dinesh Manocha,http://dx.doi.org/10.1109/TVCG.2008.111,J,"Sound propagation, interactive system, auralization",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2008%20Chandak%2010.1109:TVCG.2008.111%207.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2008%20Chandak%2010.1109:TVCG.2008.111%207.png
2008 Chandak 10.1109/TVCG.2008.111 8.png,Vis,2008,10,AD-Frustum: Adaptive Frustum Tracing for Interactive Sound Propagation,10.1109/TVCG.2008.111,Anish Chandak;Christian Lauterbach;Micah T. Taylor;Zhimin Ren;Dinesh Manocha,http://dx.doi.org/10.1109/TVCG.2008.111,J,"Sound propagation, interactive system, auralization",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2008%20Chandak%2010.1109:TVCG.2008.111%208.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2008%20Chandak%2010.1109:TVCG.2008.111%208.png
2008 Chandak 10.1109/TVCG.2008.111 9.png,Vis,2008,10,AD-Frustum: Adaptive Frustum Tracing for Interactive Sound Propagation,10.1109/TVCG.2008.111,Anish Chandak;Christian Lauterbach;Micah T. Taylor;Zhimin Ren;Dinesh Manocha,http://dx.doi.org/10.1109/TVCG.2008.111,J,"Sound propagation, interactive system, auralization",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2008%20Chandak%2010.1109:TVCG.2008.111%209.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2008%20Chandak%2010.1109:TVCG.2008.111%209.png
2008 Cipriano 10.1109/TVCG.2008.168 1.png,Vis,2008,11,Text Scaffolds for Effective Surface Labeling,10.1109/TVCG.2008.168,Gregory Cipriano;Michael Gleicher,http://dx.doi.org/10.1109/TVCG.2008.168,J,"surface labeling, computational cartography, text authoring, annotation",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2008%20Cipriano%2010.1109:TVCG.2008.168%201.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2008%20Cipriano%2010.1109:TVCG.2008.168%201.png
2008 Cipriano 10.1109/TVCG.2008.168 10.png,Vis,2008,11,Text Scaffolds for Effective Surface Labeling,10.1109/TVCG.2008.168,Gregory Cipriano;Michael Gleicher,http://dx.doi.org/10.1109/TVCG.2008.168,J,"surface labeling, computational cartography, text authoring, annotation",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2008%20Cipriano%2010.1109:TVCG.2008.168%2010.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2008%20Cipriano%2010.1109:TVCG.2008.168%2010.png
2008 Cipriano 10.1109/TVCG.2008.168 11.png,Vis,2008,11,Text Scaffolds for Effective Surface Labeling,10.1109/TVCG.2008.168,Gregory Cipriano;Michael Gleicher,http://dx.doi.org/10.1109/TVCG.2008.168,J,"surface labeling, computational cartography, text authoring, annotation",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2008%20Cipriano%2010.1109:TVCG.2008.168%2011.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2008%20Cipriano%2010.1109:TVCG.2008.168%2011.png
2008 Cipriano 10.1109/TVCG.2008.168 2.png,Vis,2008,11,Text Scaffolds for Effective Surface Labeling,10.1109/TVCG.2008.168,Gregory Cipriano;Michael Gleicher,http://dx.doi.org/10.1109/TVCG.2008.168,J,"surface labeling, computational cartography, text authoring, annotation",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2008%20Cipriano%2010.1109:TVCG.2008.168%202.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2008%20Cipriano%2010.1109:TVCG.2008.168%202.png
2008 Cipriano 10.1109/TVCG.2008.168 3.png,Vis,2008,11,Text Scaffolds for Effective Surface Labeling,10.1109/TVCG.2008.168,Gregory Cipriano;Michael Gleicher,http://dx.doi.org/10.1109/TVCG.2008.168,J,"surface labeling, computational cartography, text authoring, annotation",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2008%20Cipriano%2010.1109:TVCG.2008.168%203.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2008%20Cipriano%2010.1109:TVCG.2008.168%203.png
2008 Cipriano 10.1109/TVCG.2008.168 4.png,Vis,2008,11,Text Scaffolds for Effective Surface Labeling,10.1109/TVCG.2008.168,Gregory Cipriano;Michael Gleicher,http://dx.doi.org/10.1109/TVCG.2008.168,J,"surface labeling, computational cartography, text authoring, annotation",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2008%20Cipriano%2010.1109:TVCG.2008.168%204.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2008%20Cipriano%2010.1109:TVCG.2008.168%204.png
2008 Cipriano 10.1109/TVCG.2008.168 5.png,Vis,2008,11,Text Scaffolds for Effective Surface Labeling,10.1109/TVCG.2008.168,Gregory Cipriano;Michael Gleicher,http://dx.doi.org/10.1109/TVCG.2008.168,J,"surface labeling, computational cartography, text authoring, annotation",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2008%20Cipriano%2010.1109:TVCG.2008.168%205.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2008%20Cipriano%2010.1109:TVCG.2008.168%205.png
2008 Cipriano 10.1109/TVCG.2008.168 6.png,Vis,2008,11,Text Scaffolds for Effective Surface Labeling,10.1109/TVCG.2008.168,Gregory Cipriano;Michael Gleicher,http://dx.doi.org/10.1109/TVCG.2008.168,J,"surface labeling, computational cartography, text authoring, annotation",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2008%20Cipriano%2010.1109:TVCG.2008.168%206.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2008%20Cipriano%2010.1109:TVCG.2008.168%206.png
2008 Cipriano 10.1109/TVCG.2008.168 7.png,Vis,2008,11,Text Scaffolds for Effective Surface Labeling,10.1109/TVCG.2008.168,Gregory Cipriano;Michael Gleicher,http://dx.doi.org/10.1109/TVCG.2008.168,J,"surface labeling, computational cartography, text authoring, annotation",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2008%20Cipriano%2010.1109:TVCG.2008.168%207.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2008%20Cipriano%2010.1109:TVCG.2008.168%207.png
2008 Cipriano 10.1109/TVCG.2008.168 8.png,Vis,2008,11,Text Scaffolds for Effective Surface Labeling,10.1109/TVCG.2008.168,Gregory Cipriano;Michael Gleicher,http://dx.doi.org/10.1109/TVCG.2008.168,J,"surface labeling, computational cartography, text authoring, annotation",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2008%20Cipriano%2010.1109:TVCG.2008.168%208.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2008%20Cipriano%2010.1109:TVCG.2008.168%208.png
2008 Cipriano 10.1109/TVCG.2008.168 9.png,Vis,2008,11,Text Scaffolds for Effective Surface Labeling,10.1109/TVCG.2008.168,Gregory Cipriano;Michael Gleicher,http://dx.doi.org/10.1109/TVCG.2008.168,J,"surface labeling, computational cartography, text authoring, annotation",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2008%20Cipriano%2010.1109:TVCG.2008.168%209.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2008%20Cipriano%2010.1109:TVCG.2008.168%209.png
2008 Correa 10.1109/TVCG.2008.162 1.png,Vis,2008,10,Size-based Transfer Functions: A New Volume Exploration Technique,10.1109/TVCG.2008.162,Carlos D. Correa;Kwan-Liu Ma,http://dx.doi.org/10.1109/TVCG.2008.162,J,"Transfer Functions, Interactive Visualization, Volume Rendering, Scale Space, GPU Techniques",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2008%20Correa%2010.1109:TVCG.2008.162%201.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2008%20Correa%2010.1109:TVCG.2008.162%201.png
2008 Correa 10.1109/TVCG.2008.162 10.png,Vis,2008,10,Size-based Transfer Functions: A New Volume Exploration Technique,10.1109/TVCG.2008.162,Carlos D. Correa;Kwan-Liu Ma,http://dx.doi.org/10.1109/TVCG.2008.162,J,"Transfer Functions, Interactive Visualization, Volume Rendering, Scale Space, GPU Techniques",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2008%20Correa%2010.1109:TVCG.2008.162%2010.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2008%20Correa%2010.1109:TVCG.2008.162%2010.png
2008 Correa 10.1109/TVCG.2008.162 2.png,Vis,2008,10,Size-based Transfer Functions: A New Volume Exploration Technique,10.1109/TVCG.2008.162,Carlos D. Correa;Kwan-Liu Ma,http://dx.doi.org/10.1109/TVCG.2008.162,J,"Transfer Functions, Interactive Visualization, Volume Rendering, Scale Space, GPU Techniques",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2008%20Correa%2010.1109:TVCG.2008.162%202.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2008%20Correa%2010.1109:TVCG.2008.162%202.png
2008 Correa 10.1109/TVCG.2008.162 3.png,Vis,2008,10,Size-based Transfer Functions: A New Volume Exploration Technique,10.1109/TVCG.2008.162,Carlos D. Correa;Kwan-Liu Ma,http://dx.doi.org/10.1109/TVCG.2008.162,J,"Transfer Functions, Interactive Visualization, Volume Rendering, Scale Space, GPU Techniques",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2008%20Correa%2010.1109:TVCG.2008.162%203.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2008%20Correa%2010.1109:TVCG.2008.162%203.png
2008 Correa 10.1109/TVCG.2008.162 4.png,Vis,2008,10,Size-based Transfer Functions: A New Volume Exploration Technique,10.1109/TVCG.2008.162,Carlos D. Correa;Kwan-Liu Ma,http://dx.doi.org/10.1109/TVCG.2008.162,J,"Transfer Functions, Interactive Visualization, Volume Rendering, Scale Space, GPU Techniques",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2008%20Correa%2010.1109:TVCG.2008.162%204.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2008%20Correa%2010.1109:TVCG.2008.162%204.png
2008 Correa 10.1109/TVCG.2008.162 5.png,Vis,2008,10,Size-based Transfer Functions: A New Volume Exploration Technique,10.1109/TVCG.2008.162,Carlos D. Correa;Kwan-Liu Ma,http://dx.doi.org/10.1109/TVCG.2008.162,J,"Transfer Functions, Interactive Visualization, Volume Rendering, Scale Space, GPU Techniques",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2008%20Correa%2010.1109:TVCG.2008.162%205.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2008%20Correa%2010.1109:TVCG.2008.162%205.png
2008 Correa 10.1109/TVCG.2008.162 6.png,Vis,2008,10,Size-based Transfer Functions: A New Volume Exploration Technique,10.1109/TVCG.2008.162,Carlos D. Correa;Kwan-Liu Ma,http://dx.doi.org/10.1109/TVCG.2008.162,J,"Transfer Functions, Interactive Visualization, Volume Rendering, Scale Space, GPU Techniques",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2008%20Correa%2010.1109:TVCG.2008.162%206.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2008%20Correa%2010.1109:TVCG.2008.162%206.png
2008 Correa 10.1109/TVCG.2008.162 7.png,Vis,2008,10,Size-based Transfer Functions: A New Volume Exploration Technique,10.1109/TVCG.2008.162,Carlos D. Correa;Kwan-Liu Ma,http://dx.doi.org/10.1109/TVCG.2008.162,J,"Transfer Functions, Interactive Visualization, Volume Rendering, Scale Space, GPU Techniques",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2008%20Correa%2010.1109:TVCG.2008.162%207.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2008%20Correa%2010.1109:TVCG.2008.162%207.png
2008 Correa 10.1109/TVCG.2008.162 8.png,Vis,2008,10,Size-based Transfer Functions: A New Volume Exploration Technique,10.1109/TVCG.2008.162,Carlos D. Correa;Kwan-Liu Ma,http://dx.doi.org/10.1109/TVCG.2008.162,J,"Transfer Functions, Interactive Visualization, Volume Rendering, Scale Space, GPU Techniques",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2008%20Correa%2010.1109:TVCG.2008.162%208.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2008%20Correa%2010.1109:TVCG.2008.162%208.png
2008 Correa 10.1109/TVCG.2008.162 9.png,Vis,2008,10,Size-based Transfer Functions: A New Volume Exploration Technique,10.1109/TVCG.2008.162,Carlos D. Correa;Kwan-Liu Ma,http://dx.doi.org/10.1109/TVCG.2008.162,J,"Transfer Functions, Interactive Visualization, Volume Rendering, Scale Space, GPU Techniques",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2008%20Correa%2010.1109:TVCG.2008.162%209.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2008%20Correa%2010.1109:TVCG.2008.162%209.png
2008 Degener 10.1109/TVCG.2008.124 1.png,Vis,2008,8,Effective Visualization of Short Routes,10.1109/TVCG.2008.124,Patrick Degener;Ruwen Schnabel;Christopher Schwartz;Reinhard Klein,http://dx.doi.org/10.1109/TVCG.2008.124,J,"Maps, Route visualization, Space deformation",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2008%20Degener%2010.1109:TVCG.2008.124%201.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2008%20Degener%2010.1109:TVCG.2008.124%201.png
2008 Degener 10.1109/TVCG.2008.124 2.png,Vis,2008,8,Effective Visualization of Short Routes,10.1109/TVCG.2008.124,Patrick Degener;Ruwen Schnabel;Christopher Schwartz;Reinhard Klein,http://dx.doi.org/10.1109/TVCG.2008.124,J,"Maps, Route visualization, Space deformation",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2008%20Degener%2010.1109:TVCG.2008.124%202.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2008%20Degener%2010.1109:TVCG.2008.124%202.png
2008 Degener 10.1109/TVCG.2008.124 3.png,Vis,2008,8,Effective Visualization of Short Routes,10.1109/TVCG.2008.124,Patrick Degener;Ruwen Schnabel;Christopher Schwartz;Reinhard Klein,http://dx.doi.org/10.1109/TVCG.2008.124,J,"Maps, Route visualization, Space deformation",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2008%20Degener%2010.1109:TVCG.2008.124%203.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2008%20Degener%2010.1109:TVCG.2008.124%203.png
